age,job,marital,education_qual,call_type,day,mon,dur,num_calls,prev_outcome,y
37,blue-collar,married,secondary,cellular,14,may,138,1,unknown,no
33,housemaid,single,secondary,cellular,14,may,30,6,unknown,no
45,blue-collar,married,secondary,cellular,14,may,444,1,unknown,no
26,services,married,secondary,cellular,14,may,466,1,unknown,no
48,blue-collar,divorced,secondary,cellular,14,may,146,1,failure,no
33,blue-collar,married,secondary,cellular,14,may,7,7,failure,no
36,blue-collar,married,secondary,cellular,14,may,172,1,unknown,no
28,technician,married,secondary,cellular,14,may,16,6,failure,no
35,services,divorced,secondary,cellular,14,may,150,1,failure,no
27,blue-collar,married,secondary,cellular,14,may,88,1,failure,no
34,admin.,married,secondary,cellular,14,may,163,1,other,no
45,blue-collar,married,secondary,cellular,14,may,96,1,failure,no
46,blue-collar,divorced,secondary,cellular,14,may,277,2,unknown,no
34,management,single,tertiary,cellular,14,may,175,1,failure,no
31,blue-collar,married,secondary,cellular,14,may,22,6,unknown,no
29,technician,married,tertiary,cellular,14,may,430,4,unknown,no
50,blue-collar,married,secondary,cellular,14,may,97,2,unknown,no
52,self-employed,married,secondary,cellular,14,may,164,2,unknown,no
35,technician,married,tertiary,cellular,14,may,88,1,unknown,no
38,management,married,tertiary,cellular,14,may,71,1,failure,no
23,housemaid,single,secondary,cellular,14,may,136,1,failure,no
56,blue-collar,married,secondary,cellular,14,may,92,1,failure,no
37,blue-collar,married,primary,cellular,14,may,17,6,unknown,no
36,technician,single,tertiary,cellular,14,may,155,2,other,no
39,blue-collar,single,primary,cellular,14,may,159,1,failure,no
25,student,single,tertiary,cellular,14,may,36,1,other,no
54,retired,divorced,tertiary,cellular,14,may,334,1,unknown,no
35,management,single,tertiary,cellular,14,may,107,1,failure,no
36,entrepreneur,divorced,secondary,cellular,14,may,104,1,unknown,no
47,blue-collar,married,primary,cellular,14,may,143,1,failure,no
46,blue-collar,married,secondary,cellular,14,may,106,1,failure,no
46,admin.,married,secondary,telephone,14,may,217,2,unknown,no
29,unemployed,married,tertiary,cellular,14,may,216,1,unknown,no
32,technician,married,tertiary,cellular,14,may,226,1,failure,no
55,services,single,secondary,telephone,14,may,166,1,unknown,no
38,blue-collar,married,primary,cellular,14,may,87,1,unknown,no
25,admin.,single,secondary,cellular,14,may,64,1,failure,no
34,blue-collar,single,secondary,cellular,14,may,105,1,unknown,no
34,self-employed,single,unknown,cellular,14,may,99,2,unknown,no
29,blue-collar,married,secondary,cellular,14,may,130,2,unknown,no
28,blue-collar,married,tertiary,cellular,14,may,256,1,success,no
25,admin.,single,secondary,cellular,14,may,121,1,unknown,no
47,blue-collar,single,primary,cellular,14,may,285,1,other,no
50,management,single,secondary,cellular,14,may,140,1,unknown,no
37,management,married,tertiary,cellular,14,may,167,1,unknown,no
28,blue-collar,married,secondary,cellular,14,may,311,1,unknown,no
54,management,divorced,tertiary,cellular,14,may,691,1,unknown,yes
42,blue-collar,divorced,primary,cellular,14,may,164,2,failure,no
43,services,married,primary,cellular,14,may,109,1,failure,no
29,blue-collar,married,secondary,cellular,14,may,1129,1,unknown,yes
30,services,married,secondary,cellular,14,may,444,1,unknown,no
25,services,single,secondary,cellular,14,may,175,3,unknown,no
35,blue-collar,divorced,secondary,cellular,14,may,191,1,failure,yes
54,blue-collar,divorced,unknown,cellular,14,may,239,1,failure,no
52,blue-collar,married,secondary,cellular,14,may,292,1,unknown,no
55,blue-collar,divorced,unknown,cellular,14,may,59,1,failure,no
51,blue-collar,married,secondary,cellular,14,may,471,1,unknown,no
32,management,single,tertiary,cellular,14,may,182,1,failure,no
33,entrepreneur,married,tertiary,cellular,14,may,92,3,unknown,no
40,retired,single,primary,cellular,14,may,396,1,failure,no
56,retired,divorced,primary,cellular,14,may,132,2,unknown,no
37,management,divorced,secondary,cellular,14,may,432,1,unknown,no
36,blue-collar,married,secondary,cellular,14,may,224,4,unknown,yes
37,services,married,secondary,cellular,14,may,616,2,unknown,yes
29,services,married,secondary,cellular,14,may,50,2,unknown,no
46,admin.,single,secondary,cellular,14,may,111,1,unknown,no
34,blue-collar,married,primary,cellular,14,may,685,2,unknown,no
44,self-employed,divorced,secondary,cellular,14,may,423,3,unknown,no
34,blue-collar,married,secondary,cellular,14,may,134,2,unknown,no
56,admin.,single,secondary,cellular,14,may,65,1,unknown,no
34,admin.,married,secondary,cellular,14,may,551,2,unknown,no
35,technician,married,secondary,cellular,14,may,165,5,failure,no
37,management,divorced,tertiary,cellular,14,may,668,2,unknown,yes
41,blue-collar,married,secondary,cellular,14,may,177,2,unknown,no
36,services,single,secondary,cellular,14,may,99,7,failure,no
33,technician,married,secondary,cellular,14,may,108,4,other,no
32,blue-collar,married,secondary,cellular,14,may,291,2,unknown,no
39,management,divorced,tertiary,cellular,14,may,170,1,unknown,no
31,management,single,tertiary,cellular,14,may,117,3,failure,no
34,blue-collar,married,secondary,cellular,14,may,330,2,unknown,no
42,services,married,primary,cellular,14,may,480,2,unknown,no
29,admin.,single,secondary,cellular,14,may,172,2,failure,no
48,blue-collar,married,secondary,cellular,14,may,24,6,unknown,no
40,blue-collar,married,primary,cellular,14,may,143,2,failure,no
35,blue-collar,single,primary,cellular,14,may,157,2,failure,no
49,management,divorced,tertiary,cellular,14,may,83,2,unknown,no
53,management,married,tertiary,cellular,14,may,111,3,other,no
37,services,single,secondary,cellular,14,may,553,2,unknown,no
37,blue-collar,married,secondary,cellular,14,may,632,1,failure,no
40,management,single,tertiary,cellular,14,may,115,3,failure,no
45,admin.,divorced,tertiary,cellular,14,may,228,1,unknown,no
34,admin.,married,secondary,cellular,14,may,142,2,unknown,no
57,blue-collar,single,primary,cellular,14,may,172,2,failure,no
29,technician,single,secondary,cellular,14,may,246,1,unknown,no
40,services,single,secondary,cellular,14,may,329,1,unknown,no
31,blue-collar,single,secondary,cellular,14,may,479,1,success,yes
31,management,married,tertiary,cellular,14,may,46,3,unknown,no
42,services,single,secondary,cellular,14,may,67,7,other,no
47,management,married,secondary,cellular,14,may,95,3,unknown,no
32,blue-collar,single,primary,cellular,14,may,209,2,unknown,no
33,admin.,single,secondary,cellular,14,may,888,3,unknown,yes
50,management,married,tertiary,cellular,14,may,441,3,unknown,no
31,blue-collar,married,primary,cellular,14,may,185,3,unknown,no
42,services,divorced,secondary,cellular,14,may,229,6,other,no
60,blue-collar,married,primary,telephone,14,may,213,1,unknown,no
58,admin.,divorced,secondary,cellular,14,may,175,8,unknown,no
43,blue-collar,married,primary,cellular,14,may,293,2,failure,no
52,technician,married,tertiary,telephone,14,may,46,2,other,no
38,blue-collar,married,secondary,cellular,14,may,169,3,failure,no
26,student,single,primary,cellular,14,may,226,2,unknown,no
31,blue-collar,single,primary,telephone,14,may,113,2,unknown,no
36,blue-collar,married,primary,cellular,14,may,284,7,unknown,no
49,blue-collar,married,secondary,cellular,14,may,156,2,failure,no
47,admin.,married,secondary,cellular,14,may,151,4,unknown,no
31,blue-collar,married,secondary,telephone,14,may,68,2,unknown,no
59,blue-collar,married,primary,cellular,14,may,56,2,failure,no
59,retired,divorced,secondary,cellular,14,may,1060,2,unknown,yes
33,blue-collar,married,secondary,cellular,14,may,332,2,failure,no
35,blue-collar,married,secondary,cellular,14,may,196,2,unknown,no
32,blue-collar,single,secondary,cellular,14,may,24,6,failure,no
29,technician,single,secondary,cellular,14,may,67,3,unknown,no
38,services,married,secondary,cellular,14,may,218,4,other,no
43,blue-collar,married,primary,cellular,14,may,131,2,other,no
29,management,single,tertiary,cellular,14,may,164,2,unknown,no
29,technician,single,secondary,cellular,14,may,400,2,unknown,no
28,student,single,secondary,cellular,14,may,688,2,unknown,yes
41,blue-collar,married,secondary,cellular,14,may,123,4,unknown,no
33,blue-collar,single,primary,cellular,14,may,99,4,failure,no
36,admin.,single,secondary,cellular,14,may,362,6,unknown,no
43,blue-collar,married,primary,cellular,14,may,111,2,unknown,no
29,blue-collar,married,secondary,cellular,14,may,444,2,failure,no
23,technician,single,secondary,cellular,14,may,502,2,unknown,no
51,blue-collar,married,primary,cellular,14,may,276,2,other,no
24,blue-collar,single,secondary,cellular,14,may,366,2,unknown,no
50,admin.,divorced,secondary,cellular,14,may,367,2,failure,no
51,blue-collar,married,secondary,cellular,14,may,17,8,unknown,no
44,blue-collar,married,secondary,cellular,14,may,158,5,other,no
46,admin.,married,secondary,telephone,14,may,29,2,unknown,no
40,blue-collar,married,primary,cellular,14,may,221,2,unknown,no
30,blue-collar,married,secondary,cellular,14,may,197,3,unknown,no
40,management,married,tertiary,cellular,14,may,183,3,unknown,no
37,services,single,secondary,cellular,14,may,380,3,unknown,no
36,management,married,tertiary,cellular,14,may,113,3,unknown,no
34,blue-collar,married,secondary,cellular,14,may,228,1,unknown,no
30,blue-collar,married,secondary,telephone,14,may,57,1,unknown,no
33,blue-collar,married,unknown,cellular,14,may,535,1,unknown,no
33,technician,single,tertiary,cellular,14,may,91,1,other,no
26,blue-collar,single,primary,cellular,14,may,43,3,unknown,no
28,management,single,tertiary,cellular,14,may,265,1,unknown,no
37,blue-collar,married,primary,cellular,14,may,299,1,failure,no
27,housemaid,married,primary,cellular,14,may,196,2,unknown,no
27,technician,single,secondary,cellular,14,may,1462,2,failure,no
38,blue-collar,married,secondary,cellular,14,may,162,2,failure,no
31,blue-collar,married,primary,cellular,14,may,465,2,failure,no
27,technician,married,secondary,cellular,14,may,304,2,failure,no
40,technician,married,secondary,cellular,14,may,487,2,unknown,no
35,blue-collar,married,secondary,cellular,14,may,251,3,unknown,no
47,housemaid,married,primary,cellular,14,may,261,3,unknown,no
55,management,married,primary,cellular,14,may,8,4,failure,no
36,management,married,tertiary,cellular,14,may,480,2,unknown,no
35,admin.,married,secondary,cellular,14,may,171,4,unknown,no
29,admin.,married,secondary,cellular,14,may,374,2,unknown,no
43,blue-collar,married,secondary,cellular,14,may,60,5,failure,no
31,management,married,tertiary,cellular,14,may,241,2,failure,no
47,entrepreneur,married,tertiary,cellular,14,may,176,2,unknown,no
31,self-employed,married,secondary,cellular,14,may,303,3,failure,no
30,blue-collar,married,secondary,cellular,14,may,566,2,unknown,yes
43,blue-collar,married,primary,cellular,14,may,649,2,unknown,no
38,blue-collar,divorced,primary,cellular,14,may,134,2,other,no
53,services,divorced,secondary,cellular,14,may,959,3,other,yes
41,technician,single,secondary,cellular,14,may,353,6,failure,no
42,services,married,secondary,cellular,14,may,337,4,unknown,no
39,technician,single,secondary,cellular,14,may,93,2,failure,no
34,blue-collar,married,secondary,cellular,14,may,291,2,unknown,no
27,admin.,single,secondary,cellular,14,may,252,2,unknown,no
35,admin.,single,secondary,cellular,14,may,546,3,unknown,no
47,entrepreneur,married,unknown,cellular,14,may,204,2,failure,no
54,blue-collar,married,secondary,cellular,14,may,152,3,failure,no
53,self-employed,married,primary,telephone,14,may,267,4,unknown,no
34,blue-collar,married,primary,cellular,14,may,406,2,unknown,no
35,blue-collar,married,primary,cellular,14,may,320,2,other,no
26,blue-collar,married,secondary,cellular,14,may,1094,2,unknown,yes
30,admin.,single,secondary,cellular,14,may,884,3,failure,yes
53,retired,married,secondary,cellular,14,may,410,5,unknown,no
44,technician,married,secondary,telephone,14,may,210,2,unknown,no
56,blue-collar,married,primary,cellular,14,may,198,2,failure,no
35,technician,married,secondary,cellular,14,may,241,2,failure,no
35,management,single,tertiary,cellular,14,may,460,2,unknown,yes
34,admin.,married,secondary,telephone,14,may,604,4,other,yes
55,blue-collar,married,primary,telephone,14,may,427,2,failure,no
31,blue-collar,single,secondary,cellular,14,may,350,2,unknown,no
30,entrepreneur,single,tertiary,cellular,14,may,176,2,failure,no
50,services,divorced,secondary,cellular,14,may,93,3,unknown,no
46,management,divorced,tertiary,cellular,14,may,118,4,failure,no
26,admin.,single,secondary,cellular,14,may,336,2,failure,no
48,blue-collar,married,secondary,cellular,14,may,387,10,unknown,no
43,blue-collar,married,primary,cellular,14,may,106,2,unknown,no
36,technician,married,secondary,cellular,14,may,205,3,unknown,no
41,admin.,divorced,secondary,cellular,14,may,135,3,failure,no
36,technician,married,secondary,telephone,14,may,42,3,unknown,no
41,blue-collar,single,primary,cellular,14,may,240,3,other,no
29,technician,single,secondary,cellular,14,may,512,3,unknown,no
36,management,married,tertiary,cellular,14,may,75,3,unknown,no
43,services,single,secondary,cellular,14,may,88,4,unknown,no
29,management,married,tertiary,cellular,14,may,41,2,unknown,no
59,housemaid,divorced,primary,telephone,14,may,27,3,unknown,no
39,services,divorced,primary,cellular,14,may,181,4,unknown,no
51,self-employed,married,secondary,cellular,14,may,306,4,unknown,no
31,management,married,tertiary,telephone,14,may,90,3,unknown,no
35,blue-collar,married,secondary,cellular,14,may,136,2,failure,no
36,blue-collar,married,primary,cellular,14,may,154,2,success,no
41,admin.,single,secondary,cellular,14,may,305,3,other,no
28,technician,single,secondary,cellular,14,may,190,2,unknown,no
35,blue-collar,married,secondary,telephone,14,may,47,4,unknown,no
47,blue-collar,married,primary,cellular,14,may,172,2,failure,no
33,self-employed,married,secondary,cellular,14,may,170,7,unknown,no
33,services,married,secondary,cellular,14,may,204,5,unknown,no
38,technician,divorced,tertiary,cellular,14,may,294,2,unknown,no
41,blue-collar,divorced,secondary,cellular,14,may,367,2,other,no
40,blue-collar,married,primary,cellular,14,may,173,6,failure,no
55,admin.,divorced,secondary,cellular,14,may,62,4,failure,no
33,blue-collar,married,primary,telephone,14,may,113,3,other,no
33,services,married,secondary,cellular,14,may,629,4,unknown,yes
47,admin.,married,secondary,cellular,14,may,80,4,unknown,no
41,blue-collar,married,secondary,cellular,14,may,90,5,unknown,no
47,blue-collar,single,primary,cellular,14,may,144,3,failure,no
41,unemployed,single,secondary,telephone,14,may,28,5,unknown,no
33,blue-collar,married,secondary,cellular,14,may,178,7,other,no
37,technician,married,secondary,cellular,14,may,306,2,unknown,no
37,blue-collar,married,primary,cellular,14,may,386,4,unknown,no
38,self-employed,single,secondary,cellular,14,may,114,2,unknown,no
